KEY,TITLE,TITLE_COMPL,PROSP3_MEASURE,FREQ,S_NCA,PROSP3_SECURITIES_TYPE,MTR,CURR_ISSNC,PROSP3_OFFER_TYPE,PROSP3_DOCUMENT_TYPE,SEC_TYPE_CFI,ISSUER_COU,ISSUER_SECTOR,PROSP3_PRSP_TYPE,PROSP3_SME_CAT_TYPE,PROSP3_PSSP,PROSP3_VENUE,PROSP3_LNGG,MV
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.DE.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (no capital protection) in EU27 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.DRVT_S.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Derivatives on  equity in EU27 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[DRVT_S] Derivatives on  equity,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.DS.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (capital protection) in EU27 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.DS.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (capital protection) in EU27,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.DT.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MTN in EU27,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[DT] MTN,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.HC.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Complex options - Credit in EU27,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[HC] Complex options - Credit,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.HE.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Complex options - Equities in EU27 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[HE] Complex options - Equities,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.RW.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in EU27 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[RW] Warrants,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.V5.Z.Z.Z.Z.Z.ZNAV.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CFI not available in EU27 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[V5] EU27,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.CI.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed IFs in EEA3 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[CI] IFs,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.DC.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed CVT Bonds in EEA3,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[DC] CVT Bonds,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.DE.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured debt (no capital protection) in EEA3 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.DS.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured debt (capital protection) in EEA3,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.DY.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed MMI in EEA3 with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[DY] MMI,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.ED.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed DR equities in EEA3,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[ED] DR equities,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.EY.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in EEA3 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.EY.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in EEA3 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.RS.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Subscription rights in EEA3 with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[RS] Subscription rights,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A0.Z.Z.Z.Z.Z.ZALL.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed All records if applicable in EEA3 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A0] EEA3,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.C.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed CIIs in World with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[C] CIIs,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.CP.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed PEs in World with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[CP] PEs,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.DA.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed ABS in World with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[DA] ABS,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.DM.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed Other debt in World with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[DM] Other debt,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.DRVT_S.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Derivatives on  equity in World,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[DRVT_S] Derivatives on  equity,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.DT.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed MTN in World with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[DT] MTN,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.E.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Equity in World with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[E] Equity,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.EC.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed CVT shares in World,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[EC] CVT shares,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.EC.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed CVT shares in World with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[EC] CVT shares,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.EP.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Preferred / Preference shares in World,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[EP] Preferred / Preference shares,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A1.Z.Z.Z.Z.Z.ZNAV.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly number of filed CFI not available in World with issuer in sector Financial corporations,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.CP.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed PEs in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[CP] PEs,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.CP.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed PEs in EEA30 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[CP] PEs,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.DB.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Bonds in EEA30,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[DB] Bonds,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.DC.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed CVT Bonds in EEA30 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[DC] CVT Bonds,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.DY.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed MMI in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[DY] MMI,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.HC.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Complex options - Credit in EEA30,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[HC] Complex options - Credit,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.HC.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Complex options - Credit in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[HC] Complex options - Credit,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.RF.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Mini-future certificates in EEA30 with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.RM.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Other entitlements in EEA30,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[RM] Other entitlements,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.RW.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed Warrants in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[RW] Warrants,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.SCRT.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed Securities in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.A6.Z.Z.Z.Z.Z.ZALL.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed All records if applicable in EEA30 with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.D.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed Debt in Austria with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[D] Debt,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.EY.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Austria with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.EY.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Austria with issuer in sector Financial corporations,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.EY.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Austria,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.RF.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Mini-future certificates in Austria with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.RF.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Mini-future certificates in Austria with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.AT.Z.Z.Z.Z.Z.RW.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Warrants in Austria with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,[RW] Warrants,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BE.Z.Z.Z.Z.Z.DB.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Bonds in Belgium with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BE] Belgium,Z,Z,Z,Z,Z,[DB] Bonds,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BE.Z.Z.Z.Z.Z.DB.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Bonds in Belgium with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BE] Belgium,Z,Z,Z,Z,Z,[DB] Bonds,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BE.Z.Z.Z.Z.Z.DS.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured debt (capital protection) in Belgium with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BE] Belgium,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BG.Z.Z.Z.Z.Z.E.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Equity in Bulgaria with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BG] Bulgaria,Z,Z,Z,Z,Z,[E] Equity,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BG.Z.Z.Z.Z.Z.E.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Equity in Bulgaria,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BG] Bulgaria,Z,Z,Z,Z,Z,[E] Equity,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BG.Z.Z.Z.Z.Z.SCRT.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Securities in Bulgaria with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BG] Bulgaria,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.BG.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z,Annual number of filed securities in Bulgaria,,[NUM_INSTR] Number of instruments,[Q] quarterly,[BG] Bulgaria,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CY.Z.Z.Z.Z.Z.ES.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Shares in Cyprus with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CY] Cyprus,Z,Z,Z,Z,Z,[ES] Shares,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.D.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly number of filed Debt in Czechia with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[D] Debt,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.DG.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed MBS in Czechia with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[DG] MBS,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.EP.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Preferred / Preference shares in Czechia,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[EP] Preferred / Preference shares,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.ES.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Shares in Czechia with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[ES] Shares,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.EY.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Czechia with issuer in sector Financial corporations,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.EY.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Czechia with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.EY.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured instruments (participation) in Czechia with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.CZ.Z.Z.Z.Z.Z.ZALL.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed All records if applicable in Czechia with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.D.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly number of filed Debt in Germany with issuer in sector Sector not available,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[D] Debt,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.DS.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured debt (capital protection) in Germany with issuer in sector Financial corporations,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.DS.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly number of filed Structured debt (capital protection) in Germany with issuer in sector All sectors,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.ES.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Shares in Germany,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[ES] Shares,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.R.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly number of filed Entitlement (rights) in Germany with issuer in sector Financial corporations,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[R] Entitlement (rights),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DE.Z.Z.Z.Z.Z.RW.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Warrants in Germany with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DE] Germany,Z,Z,Z,Z,Z,[RW] Warrants,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DK.Z.Z.Z.Z.Z.D.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly number of filed Debt in Denmark with issuer in sector Non-financial,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DK] Denmark,Z,Z,Z,Z,Z,[D] Debt,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.NUM_INSTR.Q.DK.Z.Z.Z.Z.Z.D.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly number of filed Debt in Denmark,,[NUM_INSTR] Number of instruments,[Q] quarterly,[DK] Denmark,Z,Z,Z,Z,Z,[D] Debt,Z,Z,Z,Z,Z,Z,Z,Z
